"Year","Variable","Grado urbanización","Municipio","GeoCode","Value"
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Línea de la Concepción, La","11022",8.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Medina Sidonia","11023",11.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Olvera","11024",9.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Paterna de Rivera","11025",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Prado del Rey","11026",6.22
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Puerto de Santa María, El","11027",5.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Puerto Real","11028",7.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Puerto Serrano","11029",5.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rota","11030",7.05
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","San Fernando","11031",5.01
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Sanlúcar de Barrameda","11032",8.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","San Roque","11033",9.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Setenil de las Bodegas","11034",7.63
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Tarifa","11035",11.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torre Alháquime","11036",15.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Trebujena","11037",15.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Ubrique","11038",4.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Vejer de la Frontera","11039",7.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villaluenga del Rosario","11040",4.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villamartín","11041",10.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zahara","11042",3.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Benalup-Casas Viejas","11901",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","San José del Valle","11902",8.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","San Martín del Tesorillo","11903",6.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Adamuz","14001",7.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Aguilar de la Frontera","14002",8.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcaracejos","14003",8.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almedinilla","14004",6.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almodóvar del Río","14005",9.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Añora","14006",10.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Baena","14007",8.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Belalcázar","14008",2.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Belmez","14009",3.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benamejí","14010",11.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Blázquez, Los","14011",6.36
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Bujalance","14012",5.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cabra","14013",6.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cañete de las Torres","14014",5.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Carcabuey","14015",9.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cardeña","14016",3.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Carlota, La","14017",10.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Carpio, El","14018",8.86
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Castro del Río","14019",6.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Conquista","14020",3.47
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Córdoba","14021",6.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Doña Mencía","14022",7.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dos Torres","14023",5.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Encinas Reales","14024",8.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Espejo","14025",8.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Espiel","14026",6.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Fernán-Núñez","14027",13.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuente la Lancha","14028",2.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuente Obejuna","14029",4.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Fuente Palmera","14030",12.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuente-Tójar","14031",4.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granjuela, La","14032",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guadalcázar","14033",19.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guijo, El","14034",6.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Hinojosa del Duque","14035",4.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Hornachuelos","14036",7.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Iznájar","14037",4.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Lucena","14038",8.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Luque","14039",8.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Montalbán de Córdoba","14040",9.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montemayor","14041",14.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Montilla","14042",7.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Montoro","14043",6.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Monturque","14044",13.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Moriles","14045",7.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Nueva Carteya","14046",7.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Obejo","14047",6.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Palenciana","14048",6.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Palma del Río","14049",5.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pedro Abad","14050",8.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pedroche","14051",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Peñarroya-Pueblonuevo","14052",3.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Posadas","14053",7.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pozoblanco","14054",8.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Priego de Córdoba","14055",6.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Puente Genil","14056",8.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rambla, La","14057",11.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rute","14058",9.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","San Sebastián de los Ballesteros","14059",8.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santaella","14060",8.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Eufemia","14061",2.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torrecampo","14062",5.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valenzuela","14063",5.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valsequillo","14064",3.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Victoria, La","14065",13.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villa del Río","14066",6.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villafranca de Córdoba","14067",16.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villaharta","14068",3.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villanueva de Córdoba","14069",3.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva del Duque","14070",4.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva del Rey","14071",5.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villaralto","14072",2.39
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villaviciosa de Córdoba","14073",4.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Viso, El","14074",7.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zuheros","14075",1.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuente Carreteros","14901",12.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guijarrosa, La","14902",10.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Agrón","18001",1.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alamedilla","18002",3.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Albolote","18003",13.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Albondón","18004",9.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Albuñán","18005",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Albuñol","18006",7.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Albuñuelas","18007",2.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Aldeire","18010",7.15
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alfacar","18011",9.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Algarinejo","18012",3.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alhama de Granada","18013",6.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alhendín","18014",34.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alicún de Ortega","18015",2.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almegíjar","18016",2.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almuñécar","18017",3.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alquife","18018",3.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arenas del Rey","18020",5.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Armilla","18021",12.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Atarfe","18022",26.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Baza","18023",7.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Beas de Granada","18024",6.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Beas de Guadix","18025",4.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benalúa","18027",7.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benalúa de las Villas","18028",4.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benamaurel","18029",6.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bérchules","18030",7.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bubión","18032",1.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Busquístar","18033",12.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cacín","18034",2.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cádiar","18035",4.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Cájar","18036",13.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Calicasas","18037",29.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Campotéjar","18038",4.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Caniles","18039",6.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cáñar","18040",12.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Capileira","18042",8.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Carataunas","18043",28.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cástaras","18044",2.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castilléjar","18045",4.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castril","18046",6.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cenes de la Vega","18047",4.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cijuela","18048",25.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cogollos de Guadix","18049",8.39
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cogollos de la Vega","18050",17.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Colomera","18051",7.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cortes de Baza","18053",3.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cortes y Graena","18054",3.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cúllar","18056",5.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cúllar Vega","18057",7.1
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Chauchina","18059",8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Chimeneas","18061",4.39
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Churriana de la Vega","18062",16.17
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Darro","18063",6.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dehesas de Guadix","18064",1.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dehesas Viejas","18065",6.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Deifontes","18066",6.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Diezma","18067",8.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dílar","18068",15.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dólar","18069",11.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Dúdar","18070",6.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Dúrcal","18071",7.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Escúzar","18072",9.01
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ferreira","18074",4.7
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fonelas","18076",4.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fornes","18077",9.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Freila","18078",7.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Fuente Vaqueros","18079",9.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Galera","18082",4.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gobernador","18083",1.55
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Gójar","18084",11.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gor","18085",2.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gorafe","18086",0.79
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Granada","18087",5.2
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guadahortuna","18088",2.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Guadix","18089",6.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gualchos","18093",6.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Güéjar Sierra","18094",13.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Güevéjar","18095",13.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Huélago","18096",3.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Huéneja","18097",8.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Huéscar","18098",7.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Huétor de Santillán","18099",6.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Huétor Tájar","18100",10.83
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Huétor Vega","18101",10.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Íllora","18102",6.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ítrabo","18103",17.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Iznalloz","18105",9.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Játar","18106",13.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jayena","18107",4.63
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jérez del Marquesado","18108",6.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jete","18109",5.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jun","18111",13.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Juviles","18112",4.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Calahorra, La","18114",8.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Láchar","18115",35.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lanjarón","18116",5.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lanteira","18117",7.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lecrín","18119",8.2
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lentegí","18120",12.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lobras","18121",3.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Loja","18122",9.25
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lugros","18123",7.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lújar","18124",2.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Malahá, La","18126",10.27
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Maracena","18127",8.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Marchal","18128",7.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Moclín","18132",5.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Molvízar","18133",10.08
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Monachil","18134",9.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montefrío","18135",3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montejícar","18136",4.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montillana","18137",5.88
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Moraleda de Zafayona","18138",7.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Motril","18140",7.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Murtas","18141",7.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Nigüelas","18143",12.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Nívar","18144",7.67
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Ogíjares","18145",7.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Orce","18146",5.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Órgiva","18147",5.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Otívar","18148",6.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villa de Otura","18149",9.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Padul","18150",13.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pampaneira","18151",3.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pedro Martínez","18152",2.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Peligros","18153",6.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Peza, La","18154",3.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pinos Genil","18157",19.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pinos Puente","18158",5.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Píñar","18159",1.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Polícar","18161",6.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Polopos","18162",5.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pórtugos","18163",1.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Puebla de Don Fadrique","18164",10.29
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Pulianas","18165",11.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Purullena","18167",4.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Quéntar","18168",5.25
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Rubite","18170",3.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Salar","18171",9.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Salobreña","18173",6.77
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Cruz del Comercio","18174",9.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Santa Fe","18175",11.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Soportújar","18176",6.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sorvilán","18177",11.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torre-Cardela","18178",3.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torvizcón","18179",1.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Trevélez","18180",7.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Turón","18181",4.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ugíjar","18182",6.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Válor","18183",5.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Vélez de Benaudalla","18184",23.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ventas de Huelma","18185",5.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de las Torres","18187",4.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva Mesía","18188",9.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Víznar","18189",11.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zafarraya","18192",6.5
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Zubia, La","18193",13.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zújar","18194",6.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Taha, La","18901",1.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valle, El","18902",9.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Nevada","18903",8.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alpujarra de la Sierra","18904",8.41
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Gabias, Las","18905",20.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guájares, Los","18906",6.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valle del Zalabí","18907",7.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villamena","18908",7.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Morelábor","18909",1.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pinar, El","18910",5.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Vegas del Genil","18911",16.63
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cuevas del Campo","18912",2.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zagra","18913",1.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valderrubio","18914",7.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Domingo Pérez de Granada","18915",0.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torrenueva Costa","18916",6.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alájar","21001",2.48
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Aljaraque","21002",15.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almendro, El","21003",8.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almonaster la Real","21004",3.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almonte","21005",5.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alosno","21006",8.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Aracena","21007",19.03
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Aroche","21008",8.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arroyomolinos de León","21009",5.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Ayamonte","21010",12.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Beas","21011",4.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Berrocal","21012",6.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Bollullos Par del Condado","21013",8.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Bonares","21014",9.25
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cabezas Rubias","21015",4.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cala","21016",4.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Calañas","21017",9.63
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Campillo, El","21018",6.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Campofrío","21019",5.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cañaveral de León","21020",18.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cartaya","21021",8.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castaño del Robledo","21022",8.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cerro de Andévalo, El","21023",5.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Corteconcepción","21024",7.36
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cortegana","21025",7.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cortelazor","21026",8.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cumbres de Enmedio","21027",3.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cumbres de San Bartolomé","21028",2.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cumbres Mayores","21029",4.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Chucena","21030",5.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Encinasola","21031",0.84
